313.4
294.7
341.1
344.4
273.7
312.3
261.5
359
365.9
418.7
390.4
381.2
304.4
250.2
224.3
315.6
280.4
282.7
262.1
341.8
295.8
283.7
389
340.7
281.8
290.8
247.3
293.1
302.2
273.6
308.9
264.7
276.2
286
230.2
280.6
282.9
295.7
281.3
231.7
269.3
266.4
209.7
212.4
239.2
314.4
272.8
255.7
234.2
258.1
233.2
268.7
228.5
350.8
362.4
458.5
385.1
394.2
411.3
386.4
336.6
342.6
371.7
353.7
437.4
411.7
365.3
415.3
397
453.6
450.4
458.5
338.3
390.4
474.6
488.4
468.7
459.6
451.6
397.5
458.5
564.5
537.5
514.6
456.6
455.5
417.1
525.6
564.9
491.3
516.2
480.1
487.1
474.2
535.7
612.5
485.7
374.2
411.5
426.4
543.7
427.8
431.8
377.9
437.2
423.9
455.3
481.9
381.3
374
416.7
436.6
458.3
535.3
524.3
528.1
571.7
527.9
597.5
760.9
550.7
618.5
552.2
500.9
604.9
620.4
566.1
625.8
530.7
465.3
630.9
680.8
526.7
462.4
413.9
525.7
474.2
431.7
378.2
562.8
498.7
421.6
356.9
428.5
390.6
418.6
410.5
488.4
432.5
416.7
409.6
408.9
466.7
459.8
467.6
539.5
492.3
453.3
454.8
508.6
598.9
455.1
613.3
494.9
429.3
558.4
477.4
494.5
651.1
434.9
526.9
544.2
604.2
628.9
723.4
633.2
702.3
744.9
701.1
763.4
679.2
765.4
871.7
797.1
809.1
1109.5
754.3
946.5
925.6
870.5
873
963.6
841.4
952.3
896.8
924.1
1075.1
968.2
1087.2
1037.5
926.4
1119.9
934.7
1045.9
889.7
811.3
1122
1332.5
1353.4
909
1368.2
1203.8
1089.8
1064.3
1427
1636
1558.1
1415.6
1647.3
1780.1
1848.4
2247.9
2123
1835.7
1786
1501.9
895.1
1363.7
1414.6
990.8
1308.6
1205.3
1416.3
1540.4
1581
1606.2
1511.3
1792.5
1701.5
1884
1899
1799.1
1938.4
2241.9
2194.4
2005.8
2103.9
2213.4
1973.6
2293.7
2257.9
2446.7
2713.5
2749.4
3335
3443.6
3655.7
3274.5
3500.4
3460.9
3199.8
3392.7
3694.8
3832.3
3556.1
3593.7
4163
3702.6
3760.1
3103.3
3401.2
2970.5
3390.8
3774.5
3217.1
3522.4
3476.2
3194.2
3216
3285.6
3713.4
3439.7
3282.6
3746
3497.4
3402.4
3592.6
3889
3594
3005
3071.4
3041.6
4041.2
3426.1
3583.3
3492.6
3683.4
2992.9
2536.9
2443.7
1889.1
2041
2291.7
1960.4
2163.6
1968.3
1818.8
1751.7
1694.9
1664.3
1365.5
1388.4
1058.1
1185.1
1200.2
1334.8
1548.5
1664.4
1403.9
1725.6
1547
1557.3
1489.9
2091.1
1784
1593.7
1914.3
1584.6
2025.4
1464.1
